token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
568-3,BO094,568,568,4,le,le,il,DET,_
568-4,BO094,568,568,5,regole,regole,regola,NOUN,_
568-5,BO094,568,568,6,si,si,si,PRON,_
568-6,BO094,568,568,7,leggono,leggono,leggere,VERB,_
568-7,BO094,568,568,8-9,dall',dall',_,_,Truncated=Yes
568-7a,_,_,568,8,_,da,da,ADP,_
568-7b,_,_,568,9,_,l',il,DET,_
568-8,BO094,568,568,10,alto,alto,alto,NOUN,_
568-9,BO094,568,568,11,verso,verso,verso,ADP,_
568-10,BO094,568,568,12,il,il,il,DET,_
568-11,BO094,568,568,13,basso,basso,basso,NOUN,_
568-12,BO094,568,568,14,quindi,quindi,quindi,ADV,_
568-13,BO094,568,568,15,se,se,se,SCONJ,_
568-14,BO094,568,568,16,voi,voi,voi,PRON,_
568-15,BO094,568,568,17,vi,vi,vi,PRON,_
568-16,BO094,568,568,18,ricordate,ricordate,ricordare,VERB,_
568-17,BO094,568,568,19,per,per,per,ADP,_
568-18,BO094,568,568,20,esempio,esempio,esempio,NOUN,_
569-0,BO094,569,569,1,e::h,eh,eh,INTJ,_
569-1,BO094,569,569,2,vediamo,vediamo,vedere,VERB,_
569-2,BO094,569,569,3,una,una,uno,DET,_
569-3,BO094,569,569,4,banala,banala,banala,NOUN,_
569-4,BO094,569,569,5,gamma,gamma,gammo,ADJ,_
569-5,BO094,569,569,6,xx,x,x,SYM,_
569-6,BO094,569,569,7,"delta,",delta,delta,NOUN,Intonation=weakly_rising
570-0,BO094,570,570,1,"a:,",a,a,ADP,Intonation=weakly_rising
571-0,BO094,571,571,1,"e:,",e,e,CCONJ,Intonation=weakly_rising
572-0,BO094,572,572,1,a,a,a,ADP,_
572-1,BO094,572,572,2,questa,questa,questo,DET,_
572-2,BO094,572,572,3,però,però,però,ADV,_
572-3,BO094,572,572,4,si,si,si,PRON,_
572-4,BO094,572,572,5,vede,vede,vedere,VERB,_
572-5,BO094,572,572,6,male,male,male,ADV,_
572-6,BO094,572,572,7,aspettate,aspettate,aspettare,VERB,_
572-7,BO094,572,572,8,non,non,non,ADV,_
572-8,BO094,572,572,9,xx,x,x,SYM,_
572-9,BO094,572,572,10,ho,ho,avere,AUX,_
572-10,BO094,572,572,11,scelto,scelto,scegliere,VERB,_
572-11,BO094,572,572,12,la,la,il,DET,_
572-12,BO094,572,572,13,regola,regola,regola,NOUN,_
572-13,BO094,572,572,14,sbagliata.,sbagliata,sbagliato,ADJ,Intonation=falling
573-0,BO094,573,573,1-2,fatemi,fatemi,_,_,_
573-0a,_,_,573,1,_,fate,fare,VERB,_
573-0b,_,_,573,2,_,mi,mi,PRON,_
573-1,BO094,573,573,3,fare,fare,fare,VERB,_
573-2,BO094,573,573,4,e::h,eh,eh,INTJ,_
574-0,BO094,574,574,1,perché,perché,perché,SCONJ,_
574-1,BO094,574,574,2,qui,qui,qui,ADV,_
574-2,BO094,574,574,3,questa,questa,questo,PRON,_
574-3,BO094,574,574,4,è,è,essere,AUX,_
574-4,BO094,574,574,5,proprio,proprio,proprio,ADV,_
574-5,BO094,574,574,6,la,la,il,DET,_
574-6,BO094,574,574,7,lettura,lettura,lettura,NOUN,_
574-7,BO094,574,574,8,che,che,che,PRON,_
574-8,BO094,574,574,9,si,si,si,PRON,_
574-9,BO094,574,574,10,dà,dà,dare,VERB,_
574-10,BO094,574,574,11-12,della,della,_,_,_
574-10a,_,_,574,11,_,di,di,ADP,_
574-10b,_,_,574,12,_,la,il,DET,_
574-11,BO094,574,574,13,virgola,virgola,virgola,NOUN,_
574-12,BO094,574,574,14,non,non,non,ADV,_
574-13,BO094,574,574,15,mi,mi,mi,PRON,_
574-14,BO094,574,574,16,serve,serve,servire,VERB,_
574-15,BO094,574,574,17,a,a,a,ADP,_
574-16,BO094,574,574,18,nulla.,nulla,nulla,PRON,Intonation=falling
575-0,BO094,575,575,1,gamma,gamma,gamma,ADV,_
575-1,BO094,575,575,2,facciamo,facciamo,fare,VERB,_
575-2,BO094,575,575,3,questa,questa,questo,DET,_
576-0,BO094,576,576,1,gamma,gamma,gammare,VERB,_
576-1,BO094,576,576,2,uno,uno,uno,DET,_
576-2,BO094,576,576,3,freccione,freccione,freccione,NOUN,_
576-3,BO094,576,576,4,delta,delta,deltare,VERB,_
576-4,BO094,576,576,5,uno,uno,uno,PRON,_
576-5,BO094,576,576,6,"a,",a,a,ADP,Intonation=weakly_rising
577-0,BO094,577,577,1,gamma,gamma,gamma,NOUN,_
577-1,BO094,577,577,2,due,due,due,NUM,_
577-2,BO094,577,577,3,freccione,freccione,freccione,NOUN,_
577-3,BO094,577,577,4,delta,delta,deltare,VERB,_
577-4,BO094,577,577,5,due,due,due,NUM,_
577-5,BO094,577,577,6,"bi,",bi,bo,NOUN,Intonation=weakly_rising
578-0,BO094,578,578,1,allora,allora,allora,ADV,_
579-0,BO094,579,579,1,se,se,se,SCONJ,_
579-1,BO094,579,579,2,no,no,no,ADV,_
579-2,BO094,579,579,3,mettiamo,mettiamo,mettere,VERB,_
579-3,BO094,579,579,4,gamma,gamma,gamma,NOUN,_
579-4,BO094,579,579,5,sempre,sempre,sempre,ADV,_
579-5,BO094,579,579,6,lo,lo,il,DET,_
579-6,BO094,579,579,7,stesso,stesso,stesso,ADJ,_
579-7,BO094,579,579,8,ma,ma,ma,CCONJ,_
579-8,BO094,579,579,9,sarebbe,sarebbe,essere,AUX,_
579-9,BO094,579,579,10,meglio,meglio,meglio,ADV,_
579-10,BO094,579,579,11,mettere,mettere,mettere,VERB,_
579-11,BO094,579,579,12,gamma,gamma,gamma,ADV,_
579-12,BO094,579,579,13,"uno,",uno,uno,DET,Intonation=weakly_rising
580-0,BO094,580,580,1,gamma,gamma,gamma,NOUN,_
580-1,BO094,580,580,2,uno,uno,uno,NUM,_
580-2,BO094,580,580,3,gamma,gamma,gamma,NOUN,_
580-3,BO094,580,580,4,"due,",due,due,NUM,Intonation=weakly_rising
581-0,BO094,581,581,1,freccione,freccione,freccione,NOUN,_
582-0,BO094,582,582,1,a,a,a,ADP,_
582-1,BO094,582,582,2,e,e,e,CCONJ,_
582-2,BO094,582,582,3,bi.,bi,bo,NOUN,Intonation=falling
583-0,BO094,583,583,1,voi,voi,voi,PRON,_
583-1,BO094,583,583,2,questa,questa,questo,DET,_
583-2,BO094,583,583,3,regola,regola,regola,NOUN,_
584-0,BO094,584,584,1,che,che,che,PRON,_
584-1,BO094,584,584,2,abbiamo,abbiamo,avere,AUX,_
584-2,BO094,584,584,3,cambiato,cambiato,cambiare,VERB,_
584-3,BO094,584,584,4,right,right,right,NOUN,_
584-4,BO094,584,584,5,"e,",e,e,CCONJ,Intonation=weakly_rising
585-0,BO094,585,585,1,l',l',lo,PRON,Truncated=Yes
585-1,BO094,585,585,2,abbiamo,abbiamo,avere,AUX,_
585-2,BO094,585,585,3,letta,letta,leggere,VERB,_
585-3,BO094,585,585,4,"così,",così,così,ADV,Intonation=weakly_rising
585-4,BO094,585,585,5,va,va,andare,VERB,_
585-5,BO094,585,585,6,bene?,bene,bene,ADV,Intonation=rising
586-0,BO094,586,586,1,se,se,se,SCONJ,_
586-1,BO094,586,586,2,faccio,faccio,fare,VERB,_
586-2,BO094,586,586,3,la,la,il,DET,_
586-3,BO094,586,586,4,"congiunzione,",congiunzione,congiunzione,NOUN,Intonation=weakly_rising
587-0,BO094,587,587,1,allora,allora,allora,ADV,_
587-1,BO094,587,587,2,ho,ho,avere,VERB,_
587-2,BO094,587,587,3,xx,x,x,SYM,_
587-3,BO094,587,587,4-5,al,al,_,_,_
587-3a,_,_,587,4,_,a,a,ADP,_
587-3b,_,_,587,5,_,il,il,DET,_
587-4,BO094,587,587,6,primo,primo,primo,ADJ,_
587-5,BO094,587,587,7,congiunto,congiunto,congiunto,NOUN,_
587-6,BO094,587,587,8,o,o,o,CCONJ,_
587-7,BO094,587,587,9,xx,x,x,SYM,_
587-8,BO094,587,587,10-11,al,al,_,_,_
587-8a,_,_,587,10,_,a,a,ADP,_
587-8b,_,_,587,11,_,il,il,DET,_
587-9,BO094,587,587,12,secondo,secondo,secondo,ADJ,_
587-10,BO094,587,587,13,congiunto.,congiunto,congiunto,NOUN,Intonation=falling
588-0,BO094,588,588,1,ottimo,ottimo,ottimo,ADJ,_
589-0,BO094,589,589,1,poi,poi,poi,ADV,_
589-1,BO094,589,589,2,in,in,in,ADP,_
589-2,BO094,589,589,3,realtà,realtà,realtà,NOUN,_
589-3,BO094,589,589,4,noi,noi,noi,PRON,_
589-4,BO094,589,589,5,avevamo,avevamo,avere,VERB,_
589-5,BO094,589,589,6,qui,qui,qui,ADV,_
589-6,BO094,589,589,7,solo,solo,solo,ADV,_
589-7,BO094,589,589,8,gamma,gamma,gamma,NOUN,_
589-8,BO094,589,589,9,questo,questo,questo,DET,_
589-9,BO094,589,589,10,gamma,gamma,gamma,NOUN,_
589-10,BO094,589,589,11,si,si,si,PRON,_
589-11,BO094,589,589,12,metteva,metteva,mettere,VERB,_
589-12,BO094,589,589,13,qua,qua,qua,ADV,_
589-13,BO094,589,589,14,poi,poi,poi,ADV,_
589-14,BO094,589,589,15,eran,eran,erande,ADJ,_
589-15,BO094,589,589,16,divisi,divisi,dividere,VERB,_
589-16,BO094,589,589,17,in,in,in,ADP,_
589-17,BO094,589,589,18,due,due,due,NUM,_
589-18,BO094,589,589,19,insomma,insomma,insomma,NOUN,_
589-19,BO094,589,589,20,ci,ci,ci,PRON,_
589-20,BO094,589,589,21,sono,sono,essere,VERB,_
589-21,BO094,589,589,22,alcune,alcune,alcuno,DET,_
589-22,BO094,589,589,23,generalizzazioni,generalizzazioni,generalizzazione,NOUN,_
589-23,BO094,589,589,24,da,da,da,ADP,_
589-24,BO094,589,589,25,fare.,fare,fare,VERB,Intonation=falling
590-0,BO094,590,590,1,o:h,oh,oh,ADV,_
590-1,BO094,590,590,2,ma,ma,ma,CCONJ,_
590-2,BO094,590,590,3,proviamo,proviamo,provare,VERB,_
590-3,BO094,590,590,4,a,a,a,ADP,_
590-4,BO094,590,590,5,darne,darne,darne,NOUN,_
590-5,BO094,590,590,6,una,una,uno,DET,_
590-6,BO094,590,590,7,lettura,lettura,lettura,NOUN,_
591-0,BO094,591,591,1-2,dall',dall',_,_,Truncated=Yes
591-0a,_,_,591,1,_,da,da,ADP,_
591-0b,_,_,591,2,_,l',il,DET,_
591-1,BO094,591,591,3,alto,alto,alto,NOUN,_
591-2,BO094,591,591,4,verso,verso,verso,ADP,_
591-3,BO094,591,591,5,il,il,il,DET,_
591-4,BO094,591,591,6,basso.,basso,basso,NOUN,Intonation=falling
592-0,BO094,592,592,1,e,e,e,CCONJ,_
592-1,BO094,592,592,2,tanto,tanto,tanto,ADV,_
592-2,BO094,592,592,3,per,per,per,ADP,_
592-3,BO094,592,592,4-5,semplificarsi,semplificarsi,_,_,_
592-3a,_,_,592,4,_,semplificar,semplificare,VERB,_
592-3b,_,_,592,5,_,si,si,PRON,_
592-4,BO094,592,592,6,la,la,il,DET,_
592-5,BO094,592,592,7,vita,vita,vita,NOUN,_
593-0,BO094,593,593,1,supponiamo,supponiamo,supporre,VERB,_
593-1,BO094,593,593,2,che,che,che,SCONJ,_
593-2,BO094,593,593,3,l',l',il,DET,Truncated=Yes
593-3,BO094,593,593,4,insieme,insieme,insieme,NOUN,_
593-4,BO094,593,593,5,delta,delta,deltare,VERB,_
593-5,BO094,593,593,6,uno,uno,uno,PRON,_
593-6,BO094,593,593,7,sia,sia,essere,AUX,_
593-7,BO094,593,593,8,vuoto,vuoto,vuore,VERB,_
593-8,BO094,593,593,9,a,a,a,ADP,_
593-9,BO094,593,593,10,noi,noi,noi,PRON,_
593-10,BO094,593,593,11,ci,ci,ci,PRON,_
593-11,BO094,593,593,12,interessa,interessa,interessare,VERB,_
593-12,BO094,593,593,13,l',l',il,DET,Truncated=Yes
593-13,BO094,593,593,14,aspetto,aspetto,aspetto,NOUN,_
593-14,BO094,593,593,15,concettuale,concettuale,concettuale,ADJ,_
593-15,BO094,593,593,16,più,più,più,ADV,_
593-16,BO094,593,593,17,che,che,che,SCONJ,_
594-0,BO094,594,594,1,e,e,e,CCONJ,_
594-1,BO094,594,594,2,allora,allora,allora,ADV,_
594-2,BO094,594,594,3,se,se,se,SCONJ,_
595-0,BO094,595,595,1,a,a,a,ADP,_
595-1,BO094,595,595,2,è,è,essere,AUX,_
595-2,BO094,595,595,3,derivabile,derivabile,derivabile,ADJ,_
595-3,BO094,595,595,4,capito,capito,capire,VERB,_
595-4,BO094,595,595,5,ora,ora,ora,ADV,_
595-5,BO094,595,595,6,questo,questo,questo,PRON,_
595-6,BO094,595,595,7,lo,lo,il,DET,_
595-7,BO094,595,595,8,leggo,leggo,leggo,NOUN,_
595-8,BO094,595,595,9,come,come,come,ADP,_
595-9,BO094,595,595,10,derivabile,derivabile,derivabile,NOUN,_
596-0,BO094,596,596,1,se,se,se,SCONJ,_
596-1,BO094,596,596,2,a,a,a,ADP,_
596-2,BO094,596,596,3,è,è,essere,AUX,_
596-3,BO094,596,596,4,derivabile,derivabile,derivabile,ADJ,_
596-4,BO094,596,596,5,da,da,da,ADP,_
596-5,BO094,596,596,6,gamma,gamma,gamma,NOUN,_
596-6,BO094,596,596,7,"uno,",uno,uno,PRON,Intonation=weakly_rising
597-0,BO094,597,597,1,e,e,e,CCONJ,_
597-1,BO094,597,597,2,bi,bi,bi,PRON,_
597-2,BO094,597,597,3,è,è,essere,AUX,_
597-3,BO094,597,597,4,derivabile,derivabile,derivabile,ADJ,_
597-4,BO094,597,597,5,da,da,da,ADP,_
597-5,BO094,597,597,6,gamma,gamma,gamma,NOUN,_
597-6,BO094,597,597,7,due,due,due,NUM,_
597-7,BO094,597,597,8,dunque,dunque,dunque,ADV,_
597-8,BO094,597,597,9,la,la,il,DET,_
597-9,BO094,597,597,10,loro,loro,loro,DET,_
597-10,BO094,597,597,11,congiunzione,congiunzione,congiunzione,NOUN,_
597-11,BO094,597,597,12,è,è,essere,AUX,_
597-12,BO094,597,597,13,derivabile,derivabile,derivabile,ADJ,_
597-13,BO094,597,597,14,da,da,da,ADP,_
597-14,BO094,597,597,15,gamma,gamma,gamma,NOUN,_
597-15,BO094,597,597,16,uno,uno,uno,PRON,_
597-16,BO094,597,597,17,e,e,e,CCONJ,_
597-17,BO094,597,597,18,gamma,gamma,gamma,NOUN,_
597-18,BO094,597,597,19,due,due,due,NUM,_
597-19,BO094,597,597,20,e,e,e,CCONJ,_
597-20,BO094,597,597,21,è,è,essere,AUX,_
597-21,BO094,597,597,22,zero.,zero,zero,NUM,Intonation=falling
598-0,BO094,598,598,1,quindi,quindi,quindi,ADV,_
598-1,BO094,598,598,2,tutte,tutte,tutto,DET,_
598-2,BO094,598,598,3,le,le,il,DET,_
598-3,BO094,598,598,4,regole,regole,regola,NOUN,_
598-4,BO094,598,598,5,che,che,che,PRON,_
598-5,BO094,598,598,6,vi,vi,vi,PRON,_
598-6,BO094,598,598,7,abbiamo,abbiamo,avere,AUX,_
598-7,BO094,598,598,8,"dato,",dato,dare,VERB,Intonation=weakly_rising
599-0,BO094,599,599,1,ammettono,ammettono,ammettere,VERB,_
599-1,BO094,599,599,2,questa,questa,questo,DET,_
599-2,BO094,599,599,3,doppia,doppia,doppio,ADJ,_
599-3,BO094,599,599,4,lettura.,lettura,lettura,NOUN,Intonation=falling
600-0,BO094,600,600,1,quindi,quindi,quindi,ADV,_
600-1,BO094,600,600,2-3,dal,dal,_,_,_
600-1a,_,_,600,2,_,da,da,ADP,_
600-1b,_,_,600,3,_,il,il,DET,_
600-2,BO094,600,600,4,basso,basso,basso,NOUN,_
600-3,BO094,600,600,5,verso,verso,verso,ADP,_
600-4,BO094,600,600,6,l',l',il,DET,Truncated=Yes
600-5,BO094,600,600,7,alto,alto,alto,NOUN,_
600-6,BO094,600,600,8,è,è,essere,AUX,_
600-7,BO094,600,600,9,una,una,uno,DET,_
600-8,BO094,600,600,10,lettura,lettura,lettura,NOUN,_
600-9,BO094,600,600,11,semantica,semantica,semantico,ADJ,_
601-0,BO094,601,601,1-2,dall',dall',_,_,Truncated=Yes
601-0a,_,_,601,1,_,da,da,ADP,_
601-0b,_,_,601,2,_,l',il,DET,_
601-1,BO094,601,601,3,alto,alto,alto,NOUN,_
601-2,BO094,601,601,4,verso,verso,verso,ADP,_
601-3,BO094,601,601,5,il,il,il,DET,_
601-4,BO094,601,601,6,basso,basso,basso,NOUN,_
601-5,BO094,601,601,7,una,una,uno,DET,_
601-6,BO094,601,601,8,lettura,lettura,lettura,NOUN,_
601-7,BO094,601,601,9,prettamente,prettamente,prettamente,ADV,_
601-8,BO094,601,601,10,deduttiva,deduttiva,deduttivo,ADJ,_
601-9,BO094,601,601,11,in,in,in,ADP,_
601-10,BO094,601,601,12,xx,x,x,NOUN,_
601-11,BO094,601,601,13,di,di,di,ADP,_
601-12,BO094,601,601,14,dimostrazione.,dimostrazione,dimostrazione,NOUN,Intonation=falling
602-0,BO094,602,602,1,questo,questo,questo,PRON,_
602-1,BO094,602,602,2,è,è,essere,AUX,_
602-2,BO094,602,602,3,quello,quello,quello,PRON,_
602-3,BO094,602,602,4,che,che,che,PRON,_
602-4,BO094,602,602,5,xx,x,x,SYM,_
602-5,BO094,602,602,6,"raddoppia,",raddoppia,raddoppiare,VERB,Intonation=weakly_rising
603-0,BO094,603,603,1,la,la,il,DET,_
603-1,BO094,603,603,2,doppia,doppia,doppio,ADJ,_
603-2,BO094,603,603,3,lettura,lettura,lettura,NOUN,_
603-3,BO094,603,603,4-5,delle,delle,_,_,_
603-3a,_,_,603,4,_,di,di,ADP,_
603-3b,_,_,603,5,_,le,il,DET,_
603-4,BO094,603,603,6,regole,regole,regola,NOUN,_
603-5,BO094,603,603,7,è,è,essere,AUX,_
603-6,BO094,603,603,8,di,di,di,ADP,_
603-7,BO094,603,603,9,una,una,uno,DET,_
603-8,BO094,603,603,10,potenza,potenza,potenza,NOUN,_
603-9,BO094,603,603,11,straordinaria,straordinaria,straordinario,ADJ,_
603-10,BO094,603,603,12,xx,x,x,SYM,_
604-0,BO094,604,604,1,bene.,bene,bene,ADV,Intonation=falling
605-0,BO094,605,605,1,e::h,eh,eh,INTJ,_
605-1,BO094,605,605,2,allora,allora,allora,ADV,_
605-2,BO094,605,605,3,chiaramente,chiaramente,chiaramente,ADV,_
605-3,BO094,605,605,4,come,come,come,ADP,_
605-4,BO094,605,605,5,vi,vi,vi,ADV,_
605-5,BO094,605,605,6,dicevo,dicevo,dire,VERB,_
605-6,BO094,605,605,7,se,se,se,SCONJ,_
605-7,BO094,605,605,8,uno,uno,uno,PRON,_
605-8,BO094,605,605,9,vuole,vuole,volere,AUX,_
605-9,BO094,605,605,10,studiare,studiare,studiare,VERB,_
605-10,BO094,605,605,11,le,le,il,DET,_
605-11,BO094,605,605,12,"derivazioni,",derivazioni,derivazione,NOUN,Intonation=weakly_rising
606-0,BO094,606,606,1,e:h,eh,eh,INTJ,_
606-1,BO094,606,606,2,sarà,sarà,essere,AUX,_
606-2,BO094,606,606,3,bene,bene,bene,ADV,_
606-3,BO094,606,606,4,che,che,che,SCONJ,_
606-4,BO094,606,606,5,trovi,trovi,trovare,VERB,_
606-5,BO094,606,606,6,anche,anche,anche,ADV,_
606-6,BO094,606,606,7,il,il,il,DET,_
606-7,BO094,606,606,8,modo,modo,modo,NOUN,_
606-8,BO094,606,606,9,più,più,più,ADV,_
606-9,BO094,606,606,10,adeguato,adeguato,adeguato,ADJ,_
606-10,BO094,606,606,11,per,per,per,ADP,_
606-11,BO094,606,606,12-13,presentarle,presentarle,_,_,_
606-11a,_,_,606,12,_,presentar,presentare,VERB,_
606-11b,_,_,606,13,_,le,le,PRON,_
607-0,BO094,607,607,1,quindi,quindi,quindi,ADV,_
607-1,BO094,607,607,2,un,un,uno,DET,_
607-2,BO094,607,607,3,modo,modo,modo,NOUN,_
607-3,BO094,607,607,4,per,per,per,ADP,_
607-4,BO094,607,607,5-6,presentarle,presentarle,_,_,_
607-4a,_,_,607,5,_,presentar,presentare,VERB,_
607-4b,_,_,607,6,_,le,le,PRON,_
607-5,BO094,607,607,7,è,è,essere,AUX,_
608-0,BO094,608,608,1,eh,eh,eh,ADV,_
608-1,BO094,608,608,2,il,il,il,DET,_
608-2,BO094,608,608,3,calcolo,calcolo,calcolo,NOUN,_
608-3,BO094,608,608,4-5,dei,dei,_,_,_
608-3a,_,_,608,4,_,di,di,ADP,_
608-3b,_,_,608,5,_,i,il,DET,_
608-4,BO094,608,608,6,seguenti,seguenti,seguente,NOUN,_
608-5,BO094,608,608,7,riletto,riletto,rileggere,VERB,_
608-6,BO094,608,608,8-9,dall',dall',_,_,Truncated=Yes
608-6a,_,_,608,8,_,da,da,ADP,_
608-6b,_,_,608,9,_,l',il,DET,_
608-7,BO094,608,608,10,alto,alto,alto,NOUN,_
608-8,BO094,608,608,11,verso,verso,verso,ADP,_
608-9,BO094,608,608,12,il,il,il,DET,_
608-10,BO094,608,608,13,"basso,",basso,basso,NOUN,Intonation=weakly_rising
609-0,BO094,609,609,1,un,un,uno,DET,_
609-1,BO094,609,609,2,altro,altro,altro,ADJ,_
609-2,BO094,609,609,3,modo,modo,modo,NOUN,_
609-3,BO094,609,609,4,è,è,essere,AUX,_
609-4,BO094,609,609,5,la,la,il,DET,_
609-5,BO094,609,609,6,riduzione,riduzione,riduzione,NOUN,_
609-6,BO094,609,609,7,naturale,naturale,naturale,ADJ,_
609-7,BO094,609,609,8,che,che,che,PRON,_
609-8,BO094,609,609,9,abbiamo,abbiamo,avere,AUX,_
609-9,BO094,609,609,10,visto.,visto,vedere,VERB,Intonation=falling
610-0,BO094,610,610,1,va,va,andare,VERB,_
610-1,BO094,610,610,2,bene?,bene,bene,ADV,Intonation=rising
611-0,BO094,611,611,1,e:::h,eh,eh,INTJ,_
612-0,BO094,612,612,1,gentzen,gentzen,gentzeno,ADV,_
612-1,BO094,612,612,2,ecco,ecco,ecco,ADV,_
612-2,BO094,612,612,3,il,il,il,DET,_
612-3,BO094,612,612,4,nostro,nostro,nostro,DET,_
612-4,BO094,612,612,5,"amico,",amico,amico,NOUN,Intonation=weakly_rising
613-0,BO094,613,613,1,riesce,riesce,riuscire,VERB,_
613-1,BO094,613,613,2,a,a,a,ADP,_
613-2,BO094,613,613,3,dimostrare,dimostrare,dimostrare,VERB,_
614-0,BO094,614,614,1,che,che,che,SCONJ,_
614-1,BO094,614,614,2,la,la,il,DET,_
614-2,BO094,614,614,3,l',l',il,DET,Truncated=Yes
614-3,BO094,614,614,4,aritmetica,aritmetica,aritmetica,NOUN,_
614-4,BO094,614,614,5,è,è,essere,AUX,_
614-5,BO094,614,614,6,consistente,consistente,consistente,ADJ,_
614-6,BO094,614,614,7,>attenzione<,attenzione,attenzione,NOUN,_
615-0,BO094,615,615,1,però,però,però,ADV,_
615-1,BO094,615,615,2,aspettate,aspettate,aspettare,VERB,_
615-2,BO094,615,615,3,xx,x,x,SYM,_
615-3,BO094,615,615,4,riesce,riesce,riuscire,VERB,_
615-4,BO094,615,615,5,a,a,a,ADP,_
615-5,BO094,615,615,6,dimostrare,dimostrare,dimostrare,VERB,_
615-6,BO094,615,615,7,utilizzando,utilizzando,utilizzare,VERB,_
616-0,BO094,616,616,1,appositi,appositi,apposito,ADJ,_
616-1,BO094,616,616,2,calcoli,calcoli,calcolo,NOUN,_
616-2,BO094,616,616,3,di,di,di,ADP,_
616-3,BO094,616,616,4,sequenze,sequenze,sequenza,NOUN,_
617-0,BO094,617,617,1,utilizzando,utilizzando,utilizzare,VERB,_
617-1,BO094,617,617,2,però,però,però,ADV,_
617-2,BO094,617,617,3,xx,x,x,SYM,_
617-3,BO094,617,617,4-5,sul,sul,_,_,_
617-3a,_,_,617,4,_,su,su,ADP,_
617-3b,_,_,617,5,_,il,il,DET,_
617-4,BO094,617,617,6,però,però,però,ADV,_
617-5,BO094,617,617,7,è,è,essere,AUX,_
617-6,BO094,617,617,8,fondamentale.,fondamentale,fondamentale,ADJ,Intonation=falling
618-0,BO094,618,618,1,utilizzando,utilizzando,utilizzare,VERB,_
618-1,BO094,618,618,2,però,però,però,ADV,_
618-2,BO094,618,618,3,metodi,metodi,metodo,NOUN,_
619-0,BO094,619,619,1,che,che,che,PRON,_
619-1,BO094,619,619,2,vanno,vanno,andare,VERB,_
619-2,BO094,619,619,3-4,al,al,_,_,_
619-2a,_,_,619,3,_,a,a,ADP,_
619-2b,_,_,619,4,_,il,il,DET,_
619-3,BO094,619,619,5,di,di,di,ADP,_
619-4,BO094,619,619,6,là,là,là,ADV,_
619-5,BO094,619,619,7-8,dell',dell',_,_,Truncated=Yes
619-5a,_,_,619,7,_,di,di,ADP,_
619-5b,_,_,619,8,_,l',il,DET,_
619-6,BO094,619,619,9,aritmetica,aritmetica,aritmetica,NOUN,_
619-7,BO094,619,619,10,stessa.,stessa,stesso,ADJ,Intonation=falling
620-0,BO094,620,620,1,arriverà,arriverà,arrivare,VERB,_
620-1,BO094,620,620,2,poi,poi,poi,ADV,_
620-2,BO094,620,620,3-4,nel,nel,_,_,_
620-2a,_,_,620,3,_,in,in,ADP,_
620-2b,_,_,620,4,_,il,il,DET,_
620-3,BO094,620,620,5,millenovecentotrentuno,millenovecentotrentuno,millenovecentotrentuno,NUM,_
620-4,BO094,620,620,6,il,il,il,DET,_
620-5,BO094,620,620,7,teorema,teorema,teorema,NOUN,_
621-0,BO094,621,621,1,di,di,di,ADP,_
621-1,BO094,621,621,2,kurt,kurt,Kurt,PROPN,_
621-2,BO094,621,621,3,xxx,x,x,X,_
622-0,BO094,622,622,1,almeno,almeno,almeno,ADV,_
622-1,BO094,622,622,2,sentite,sentite,sentire,VERB,_
622-2,BO094,622,622,3,parlare,parlare,parlare,VERB,_
622-3,BO094,622,622,4,di,di,di,ADP,_
622-4,BO094,622,622,5,questi,questi,questo,DET,_
622-5,BO094,622,622,6,personaggi,personaggi,personaggio,NOUN,_
623-0,BO094,623,623,1,va,va,andare,VERB,_
623-1,BO094,623,623,2,bene,bene,bene,ADV,_
624-0,BO094,624,624,1,che,che,che,PRON,_
624-1,BO094,624,624,2,mostra,mostra,mostrare,VERB,_
625-0,BO094,625,625,1,che,che,che,SCONJ,_
625-1,BO094,625,625,2,la,la,il,DET,_
625-2,BO094,625,625,3,consistenza,consistenza,consistenza,NOUN,_
625-3,BO094,625,625,4-5,dell',dell',_,_,Truncated=Yes
625-3a,_,_,625,4,_,di,di,ADP,_
625-3b,_,_,625,5,_,l',il,DET,_
625-4,BO094,625,625,6,aritmetica,aritmetica,aritmetica,NOUN,_
625-5,BO094,625,625,7,non,non,non,ADV,_
625-6,BO094,625,625,8,è,è,essere,AUX,_
625-7,BO094,625,625,9,dimostrabile,dimostrabile,dimostrabile,ADJ,_
625-8,BO094,625,625,10,con,con,con,ADP,_
626-0,BO094,626,626,1,strumenti,strumenti,strumento,NOUN,_
627-0,BO094,627,627,1,e::h,eh,eh,INTJ,_
627-1,BO094,627,627,2,esprimibili,esprimibili,esprimibile,ADJ,_
627-2,BO094,627,627,3,dentro,dentro,dentro,ADP,_
627-3,BO094,627,627,4,l',l',il,DET,Truncated=Yes
627-4,BO094,627,627,5,aritmetica,aritmetica,aritmetica,NOUN,_
628-0,BO094,628,628,1,quindi,quindi,quindi,ADV,_
628-1,BO094,628,628,2,è,è,essere,AUX,_
628-2,BO094,628,628,3,vero,vero,vero,ADJ,_
628-3,BO094,628,628,4,se,se,se,SCONJ,_
628-4,BO094,628,628,5,gentzen,gentzen,Gentzen,PROPN,_
628-5,BO094,628,628,6,dimostra,dimostra,dimostrare,VERB,_
629-0,BO094,629,629,1,la,la,il,DET,_
